Date,Amount,Module,Dr/CR,Account,"GL A/C","Contra Account","Transaction Code","Batch No",Reference,Description,"Product Code",Quantity,Source,"Account Name"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,217.78,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,301.18,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,281.55,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,473.52",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,510.33,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,295.65,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,689.66,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,294.14,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,317.29,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,289.81,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,279.29,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,474.20,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,291.08,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,582.44,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,606.98,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,561.24,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,234.50,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,249.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,166.93,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,301.18,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,198.30,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,550.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,104.61,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,198.30,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,287.54,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,327.70,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,487.63,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,649.12,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,218.37,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,400.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,243.85,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,270.04,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,295.11,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,117.56,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,390.78,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,551.92,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,259.92,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,442.53,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,005.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,104.63,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,266.98,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,400.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,284.24,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,010.67",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,290.63,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,267.68,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,372.76,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,456.26,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,147.09,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,550.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,586.87,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,510.33,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,218.37,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,288.19,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,479.48,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,296.63,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,550.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,259.13,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,550.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,591.16,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"4,100.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,287.54,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.32,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,718.13,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,281.47,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,400.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,302.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,287.95,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,431.71,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,505.16,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,155.59,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,274.60,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,330.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,400.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,350.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,153.98,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,360.79,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,050.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,155.59,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,114.92",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,311.24,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,672.21,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,750.87,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,213.29,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,492.58,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,389.25,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,498.89,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,207.79,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,200.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,280.37,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,331.07,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,100.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,481.11,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,213.43,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,251.97,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,366.64,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,419.68,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.51,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,500.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,550.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,600.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,150.32,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,351.19,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,300.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,500.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,309.36,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,329.01,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,"1,000.00",,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,506.73,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,250.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
,400.00,,,,,,,,,"THEIR OUTGOING PAYT-DIRECT DEBIT",,0.0,,"PRUDENTIAL LIFE ASSURANCE ZM LTD"
